Dátum,Registration,New,Elhunytak,Gyógyultak,Mintavétel száma,Egymillió lakosra elvégzett tesztek száma,Kórházi karanténba zártak száma,Regisztrált esetek százalékos változása az előző naphoz viszonyítva,Pozitív tesztek aránya,A mintavételek számának százalékos változása az előző naphoz képest,Aktív fertőzöttek száma,Elhunytak aránya Magyarországon,Gyógyultak aránya Magyarországon,Hatósági házi karantén,Új mintavételek száma,Új esetek aránya az új mintavételekhez képest,New Deaths,Új gyógyultak naponta,Kórházi ápoltak száma,Lélegeztetőgépen lévők száma,Aktív esetek/összes eset,Kórházi ápoltak számának változása az előző naphoz képest,Lélegeztetőgépen lévők számának változása az előző naphoz képest,Kórházi ápoltak aránya az aktív eseteken belül,Lélegeztetőgépen lévők aránya a kórházi ápoltakon belül,Növekedési faktor,Hétnapos mozgóátlag,Hétnapos csúszóátlag,Hétnapos csúszóátlag.1,Hétnapos csúszóátlag.2,Hétnapos csúszóátlag.3,Beoltottak száma Magyarországon,Új beoltottak száma Magyarországon,Hétnapos csúszóátlag.4,Második oltás,Második oltás napi,Hétnapos csúszóátlag.5,Hétnapos csúszóátlag.6
2020-10-23,54278.0,2066.0,1352.0,15655.0,949470.0,96884.693877551,,0.03956944763655865,0.057166629803995915,0.014562287223698017,37272.0,0.024908802829875825,0.28842256531191274,28261.0,13628.0,0.15159964778397417,47.0,401.0,2209.0,200.0,0.6866870555289436,77.0,3.0,0.05926701008800172,0.09053870529651425,1.4421376393694734,1.2618479384863526,1607.5714285714287,38.142857142857146,11150.42857142857,0.14668642867455217,,,,,,,360.14285714285717
2020-10-24,56098.0,1820.0,1390.0,16007.0,961441.0,98106.22448979592,,0.03353108073252515,0.058347834136468074,0.012608086616744079,38701.0,0.024778066954258618,0.28533994081785446,27859.0,11971.0,0.15203408236571714,38.0,352.0,2245.0,205.0,0.6898819922278869,36.0,5.0,0.05800883698095657,0.09131403118040089,1.3725060827250608,1.2872143609951412,1611.7142857142858,40.142857142857146,11007.57142857143,0.14868026197703704,,,,,,,346.7142857142857
2020-10-25,59247.0,3149.0,1425.0,16242.0,980373.0,100038.0612244898,,0.05613390851723769,0.060433120863181665,0.019691275907726007,41580.0,0.02405185072661907,0.27414046280824345,27883.0,18932.0,0.16633213606592012,35.0,235.0,2449.0,221.0,0.7018076864651375,204.0,16.0,0.0588985088985089,0.0902409146590445,1.5020867145838164,1.32796749401178,1851.0,40.42857142857143,12284.0,0.15137853380502836,,,,,,,307.7142857142857
2020-10-26,61563.0,2316.0,1472.0,16491.0,990383.0,101059.48979591836,,0.03909058686515773,0.062160800417616215,0.010210399511206449,43600.0,0.023910465701801407,0.26787193606549387,28070.0,10010.0,0.23136863136863137,47.0,249.0,2602.0,233.0,0.7082175982327047,153.0,12.0,0.059678899082568806,0.08954650269023828,1.544619863397156,1.3752066313739206,1970.7142857142858,42.714285714285715,12335.285714285714,0.162553373737806,,,,,,,311.2857142857143
2020-10-27,63642.0,2079.0,1535.0,16646.0,1002093.0,102254.38775510203,,0.03377028409921544,0.06350907550496811,0.011823708605660638,45461.0,0.024119292291254202,0.26155683353760095,27050.0,11710.0,0.1775405636208369,63.0,155.0,2891.0,243.0,0.7143238741711448,289.0,10.0,0.06359296979828864,0.08405396056727776,1.6734120292299044,1.446270478716502,2126.4285714285716,46.285714285714285,13103.57142857143,0.16560334325425624,,,,,,,287.0
2020-10-28,65933.0,2291.0,1578.0,17098.0,1017689.0,103845.8163265306,,0.035998240155871906,0.06478698305670987,0.015563425749905447,47257.0,0.02393338692308859,0.259323859069055,36678.0,15596.0,0.14689664016414467,43.0,452.0,3166.0,263.0,0.7167427540078565,275.0,20.0,0.06699536576591827,0.08307012002526848,1.6762077037667589,1.5106411597002471,2250.4285714285716,45.57142857142857,14029.714285714286,0.16428135554150444,,,,,,,313.2857142857143
2020-10-29,68127.0,2194.0,1634.0,17469.0,1032942.0,105402.24489795917,,0.033276204631974886,0.06595433238265072,0.014987879401270918,49024.0,0.023984616965373493,0.25641816020080144,25585.0,15253.0,0.14384055595620535,56.0,371.0,3197.0,255.0,0.7195972228338251,31.0,-8.0,0.06521295691906005,0.07976227713481389,1.5186068702290076,1.5327967004715966,2273.5714285714284,47.0,13871.42857142857,0.16708746533220425,,,,,,,316.42857142857144
2020-10-30,71413.0,3286.0,1699.0,17953.0,1048580.0,106997.95918367346,,0.04823344635753813,0.06810448415953003,0.015139281779615894,51761.0,0.023791186478652346,0.25139680450338175,26396.0,15638.0,0.21012917252845634,65.0,484.0,3753.0,267.0,0.7248120090179659,556.0,12.0,0.07250632715751242,0.07114308553157474,1.5227050564293967,1.5443063314801573,2447.8571428571427,49.57142857142857,14158.57142857143,0.1754488260099874,,,,,,,328.2857142857143
2020-10-31,75321.0,3908.0,1750.0,19032.0,1065143.0,108688.0612244898,,0.05472392981670004,0.07071444867027245,0.015795647447023595,54539.0,0.023233892274398905,0.2526785358664914,28596.0,16563.0,0.23594759403489707,51.0,1079.0,4048.0,281.0,0.7240875718591097,295.0,14.0,0.07422211628376024,0.06941699604743083,1.703864563020741,1.5916432572366828,2746.1428571428573,51.42857142857143,14814.57142857143,0.18743647053415596,,,,,,,432.14285714285717
2020-11-01,79199.0,3878.0,1819.0,20078.0,1083743.0,110586.02040816325,,0.05148630528006798,0.07307913407514512,0.017462444009865342,57302.0,0.022967461710375132,0.2535133019356305,29635.0,18600.0,0.20849462365591398,69.0,1046.0,4205.0,306.0,0.7235192363539944,157.0,25.0,0.07338312798855189,0.0727705112960761,1.5398626225206453,1.5970398155133727,2850.285714285714,56.285714285714285,14767.142857142857,0.19345968304701225,,,,,,,548.0
2020-11-02,82780.0,3581.0,1889.0,20476.0,1097371.0,111976.63265306121,,0.04521521736385561,0.07543483470950116,0.012574937046882886,60415.0,0.022819521623580575,0.24735443343802851,29750.0,13628.0,0.2627678309363076,70.0,398.0,4417.0,313.0,0.7298260449383909,212.0,7.0,0.07311098237192751,0.0708625764093276,1.53802102210946,1.5960971239008448,3031.0,59.57142857142857,15284.0,0.19794528298525169,,,,,,,569.2857142857143
2020-11-03,86769.0,3989.0,1973.0,20856.0,1111991.0,113468.46938775509,,0.04818796810823871,0.07803030779925377,0.013322750464519292,63940.0,0.022738535652133827,0.2403623413892058,30984.0,14620.0,0.2728454172366621,84.0,380.0,4767.0,348.0,0.7368991229586603,350.0,35.0,0.07455426962777605,0.07300188797986155,1.553711790393013,1.578997089781289,3303.8571428571427,62.57142857142857,15699.714285714286,0.21156026207322673,,,,,,,601.4285714285714
2020-11-04,90988.0,4219.0,2063.0,21232.0,1129648.0,115270.20408163265,,0.04862335626779149,0.08054544424457884,0.015878725637167926,67693.0,0.022673319558623114,0.23334945267507803,32743.0,17657.0,0.23894206263804724,90.0,376.0,4871.0,355.0,0.7439772277662988,104.0,7.0,0.07195721861935503,0.07288031205091357,1.590490700184092,1.5667518035551937,3579.285714285714,69.28571428571429,15994.142857142857,0.22470960814092708,,,,,,,590.5714285714286
2020-11-05,94916.0,3928.0,2147.0,22823.0,1147616.0,117103.67346938775,,0.04317052798171187,0.08270710760393721,0.01590583969519709,69946.0,0.02262000084285052,0.24045471785578829,34603.0,17968.0,0.21861086375779162,84.0,1591.0,5183.0,378.0,0.7369252813013613,312.0,23.0,0.07410002001544048,0.07293073509550453,1.6832547910775997,1.5902729351049927,3827.0,73.28571428571429,16382.0,0.23539108068401088,,,,,,,764.8571428571429
2020-11-06,99625.0,4709.0,2250.0,23213.0,1167641.0,119147.04081632652,,0.04961228876058831,0.08532160141687385,0.017449216462649526,74162.0,0.02258469259723965,0.23300376411543286,34603.0,20025.0,0.23515605493133582,103.0,390.0,5489.0,391.0,0.7444115432873275,306.0,13.0,0.07401364580243251,0.07123337584259427,1.646454625036475,1.6079514449060037,4030.285714285714,78.71428571428571,17008.714285714286,0.23896634959870794,,,,,,,751.4285714285714
2020-11-07,104943.0,5318.0,2357.0,24847.0,1189962.0,121424.693877551,,0.0533801756587202,0.08819021111598521,0.019116320855468417,77739.0,0.02245981151672813,0.23676662569204235,36911.0,22321.0,0.23825097441870885,107.0,1634.0,5612.0,405.0,0.7407735627912295,123.0,14.0,0.07219027772417963,0.07216678545972915,1.5409665504863965,1.5846803002582404,4231.714285714285,86.71428571428571,17831.285714285714,0.2392954039392525,,,,,,,830.7142857142857
2020-11-08,109616.0,4673.0,2438.0,25070.0,1209151.0,123382.75510204081,,0.04452893475505751,0.09065534412161921,0.016125725023151998,82108.0,0.02224127864545322,0.22870748795796234,34287.0,19189.0,0.24352493616134244,81.0,223.0,5803.0,417.0,0.7490512333965844,191.0,12.0,0.0706752082622887,0.07185938307771843,1.52450882117081,1.5824869000654067,4345.285714285715,88.42857142857143,17915.428571428572,0.24429973429717083,,,,,,,713.1428571428571
2020-11-09,114778.0,5162.0,2493.0,26161.0,1225399.0,125040.71428571428,,0.047091665450299226,0.09366581823552982,0.01343752765370082,86134.0,0.021720190280367316,0.22792695464287582,36356.0,16248.0,0.3177006400787789,55.0,1091.0,6061.0,415.0,0.7504399797870672,258.0,-2.0,0.07036710242180788,0.06847054941428807,1.508130272894377,1.5782167930346807,4571.142857142857,86.28571428571429,18289.714285714286,0.252147278460381,,,,,,,812.1428571428571
2020-11-10,118918.0,4140.0,2596.0,27585.0,1238467.0,126374.18367346938,,0.036069630068480026,0.09602032189795934,0.010664281593179038,88737.0,0.021830168687667132,0.2319665651961856,36078.0,13068.0,0.3168044077134986,103.0,1424.0,6153.0,461.0,0.7462032661161473,92.0,46.0,0.06933973427093545,0.07492280188525922,1.390106801573918,1.5548446517748098,4592.714285714285,89.0,18068.0,0.25842713424278624,,,,,,,961.2857142857143
2020-11-11,122863.0,3945.0,2697.0,28808.0,1259454.0,128515.71428571428,,0.033174119981836225,0.09755259024942554,0.016945950114133038,91358.0,0.021951279066928203,0.23447254258808592,36492.0,20987.0,0.18797350740934865,101.0,1223.0,6352.0,473.0,0.7435761783449859,199.0,12.0,0.0695286674401804,0.0744647355163728,1.272201157453602,1.5093747170990253,4553.571428571428,90.57142857142857,18543.714285714286,0.25114591206725784,,,,,,,1082.2857142857142
2020-11-12,126790.0,3927.0,2784.0,29302.0,1282975.0,130915.8163265306,,0.03196242969811904,0.09882499658995694,0.0186755530571184,94704.0,0.02195756763151668,0.23110655414464862,34040.0,23521.0,0.166957187194422,87.0,494.0,6426.0,486.0,0.7469358782238347,74.0,13.0,0.06785352255448555,0.07563025210084033,1.1898167158161932,1.438883563490253,4553.428571428572,91.0,19337.0,0.2437668154153479,,,,,,,925.5714285714286
2020-11-13,131887.0,5097.0,2883.0,29802.0,1306887.0,133355.8163265306,,0.040200331256408234,0.1009169117146318,0.018637931370447593,99202.0,0.02185962225238272,0.22596616800746094,36166.0,23912.0,0.21315657410505184,99.0,500.0,6690.0,518.0,0.7521742097401564,264.0,32.0,0.06743815648878047,0.07742899850523169,1.1435559336452574,1.3670408932915077,4608.857142857143,90.42857142857143,19892.285714285714,0.24062403244016448,,,,,,,941.2857142857143
2020-11-14,136723.0,4836.0,2990.0,31126.0,1326027.0,135308.87755102038,,0.03666775345560973,0.10310725196394946,0.014645489625346338,102607.0,0.02186903447115701,0.22765738025057963,36166.0,19140.0,0.2526645768025078,107.0,1324.0,7029.0,531.0,0.7504735852782634,339.0,13.0,0.06850409816094419,0.07554417413572344,1.0728512591992438,1.300167280250486,4540.0,90.42857142857143,19437.85714285714,0.24268311849499288,,,,,,,897.0
2020-11-15,140961.0,4238.0,3097.0,31599.0,1354742.0,138238.97959183672,,0.030996979293900807,0.10405007005023835,0.02165491351231913,106265.0,0.021970615985981937,0.22416838700065975,36411.0,28715.0,0.14758836844854606,107.0,473.0,7013.0,569.0,0.7538609970133583,-16.0,38.0,0.06599538888627487,0.08113503493512049,1.0305092546930992,1.229595913610813,4477.857142857143,94.14285714285714,20798.714285714286,0.228977894536022,,,,,,,932.7142857142857
2020-11-16,147456.0,6495.0,3190.0,34010.0,1360840.0,138861.22448979592,,0.046076574371634704,0.10835660327444814,0.0045012260637080715,110256.0,0.021633572048611112,0.2306450737847222,35090.0,6098.0,,93.0,2411.0,7236.0,582.0,0.7477213541666666,223.0,13.0,0.06562908141053549,0.08043117744610281,1.021251328208013,1.160041778655618,4668.285714285715,99.57142857142857,19348.714285714286,0.1835920888104821,,,,,,,1121.2857142857142
2020-11-17,152659.0,5203.0,3281.0,34185.0,1388132.0,141646.1224489796,,0.035285101996527776,0.10997441165537572,0.02005525998647894,115193.0,0.02149234568548202,0.22393045938988201,35042.0,27292.0,0.19064194635790707,91.0,175.0,7477.0,576.0,0.7545771949246359,241.0,-6.0,0.06490845797921749,0.07703624448308145,1.0495194251765219,1.111386439170276,4820.142857142857,97.85714285714286,21380.714285714286,0.16556888004539763,,,,,,,942.8571428571429
2020-11-18,156949.0,4290.0,3380.0,34846.0,1409651.0,143841.9387755102,,0.02810184790939283,0.11133890587102765,0.015502128039696514,118723.0,0.021535658080013252,0.22202116611128456,35042.0,21519.0,0.19935870625958454,99.0,661.0,7499.0,581.0,0.7564431758087022,22.0,5.0,0.06316383514567522,0.0774769969329244,1.069364705882353,1.082409803231526,4869.428571428572,97.57142857142857,21456.714285714286,0.16719533702400274,,,,,,,862.5714285714286
2020-11-19,161461.0,4512.0,3472.0,36345.0,1433008.0,146225.30612244896,,0.028748192087875678,0.11267278340386097,0.016569349434718238,121644.0,0.02150364484302711,0.2251007983352017,38610.0,23357.0,0.19317549342809437,92.0,1499.0,7532.0,580.0,0.7533955568217712,33.0,-1.0,0.0619183847949755,0.07700477960701009,1.0877517726046306,1.0678290970584456,4953.0,98.28571428571429,21433.285714285714,0.17094080934309883,,,,,,,1006.1428571428571
2020-11-20,165901.0,4440.0,3568.0,38074.0,1455868.0,148557.95918367346,,0.027498900663318077,0.11395332543884473,0.01595245804629144,124259.0,0.02150680224953436,0.22949831526030584,42241.0,22860.0,0.1942257217847769,96.0,1729.0,7512.0,604.0,0.7489948824901598,-20.0,24.0,0.06045437352626369,0.08040468583599573,1.0543053747442812,1.055079017215449,4859.142857142857,97.85714285714286,21283.0,0.1682364018687738,,,,,,,1181.7142857142858
2020-11-21,170298.0,4397.0,3689.0,40820.0,1480674.0,151089.18367346938,,0.026503758265471578,0.11501383829256136,0.017038632623287277,125789.0,0.02166202773960939,0.2396974714911508,40359.0,24806.0,0.17725550270095944,121.0,2746.0,7358.0,599.0,0.7386405007692398,-154.0,-5.0,0.05849478094268974,0.08140799130198423,1.0564820641913153,1.0527405607857447,4796.428571428572,99.85714285714286,22092.428571428572,0.15746367699712405,,,,,,,1384.857142857143
2020-11-22,174618.0,4320.0,3800.0,42915.0,1502847.0,153351.73469387754,,0.025367297325864072,0.11619146859261123,0.01497493708946061,127903.0,0.021761788589950634,0.24576504140466618,42370.0,22173.0,0.19483155188743065,111.0,2095.0,7278.0,618.0,0.7324731700053831,-80.0,19.0,0.05690249642307061,0.08491343775762572,1.0737597702982933,1.0589192058722012,4808.142857142857,100.42857142857143,21157.85714285714,0.164212703202679,,,,,,,1616.5714285714287
2020-11-23,177952.0,3334.0,3891.0,43339.0,1518158.0,154914.08163265305,,0.01909310609444616,0.11721573116895606,0.010187996515946068,130722.0,0.021865446862075165,0.24354320266139184,42071.0,15311.0,0.21775194304748222,91.0,424.0,7461.0,627.0,0.734591350476533,183.0,9.0,0.05707532014504062,0.08403699236027343,0.9332272476895771,1.0463443372267103,4356.571428571428,100.14285714285714,22474.0,0.19532012363803358,,,,,,,1332.7142857142858
2020-11-24,181881.0,3929.0,4008.0,44020.0,1528302.0,155949.18367346938,,0.022078987592159684,0.11900854674010765,0.006681781474655471,133853.0,0.022036386428488958,0.24202637988574946,41557.0,10144.0,0.3873225552050473,117.0,681.0,7598.0,638.0,0.7359372336857616,137.0,11.0,0.05676376323280016,0.08396946564885496,0.8660679885006372,1.0201369891301553,4174.571428571428,103.85714285714286,20024.285714285714,0.22341735347333933,,,,,,,1405.0
2020-11-25,185687.0,3806.0,4114.0,46818.0,1548318.0,157991.6326530612,,0.020925770146414415,0.11992820596285776,0.013096887918749044,137553.0,0.022155562855773425,0.25213396737520666,41558.0,20016.0,0.19014788169464428,106.0,2798.0,7718.0,656.0,0.7407788375061259,120.0,18.0,0.056109281513307595,0.08499611298263798,0.8431027401279118,0.9878138511652352,4105.428571428572,104.85714285714286,19809.571428571428,0.22210152139263362,,,,,,,1710.2857142857142
2020-11-26,192047.0,6360.0,4229.0,49616.0,1580197.0,161244.59183673467,,0.034251186135809186,0.12153358093959171,0.02058943963707714,138202.0,0.022020651194759617,0.2583534239014408,45750.0,31879.0,0.19950437592145298,115.0,2798.0,7537.0,640.0,0.7196259249037996,-181.0,-16.0,0.05453611380443119,0.0849144221838928,0.8821781892648034,0.9584461964024028,4369.428571428572,108.14285714285714,21027.0,0.2230056474631134,,,,,,,1895.857142857143
2020-11-27,198440.0,6393.0,4364.0,52126.0,1601203.0,163388.0612244898,,0.03328872619723297,0.123931818763767,0.01329327925568774,141950.0,0.021991533964926428,0.26267889538399514,49549.0,21006.0,0.3043416166809483,135.0,2510.0,7591.0,647.0,0.7153295706510784,54.0,7.0,0.05347657625924621,0.0852325121854828,0.9566355030281649,0.9444933575858148,4648.428571428572,113.71428571428571,20762.14285714286,0.23873648959113788,,,,,,,2007.4285714285713
2020-11-28,204708.0,6268.0,4516.0,54021.0,1622765.0,165588.26530612243,,0.03158637371497682,0.12614765539064499,0.01346612515714747,146171.0,0.022060691326181683,0.2638929597280028,51142.0,21562.0,0.2906965958630925,152.0,1895.0,7536.0,644.0,0.7140463489458155,-55.0,-3.0,0.051556054210479506,0.08545647558386411,1.0248696947133284,0.9399773048032453,4915.714285714285,118.14285714285714,20298.714285714286,0.2549423600428712,,,,,,,1885.857142857143
2020-11-29,211527.0,6819.0,4672.0,55637.0,1639076.0,167252.65306122447,,0.033310862301424465,0.1290525881655274,0.01005136295150561,151218.0,0.02208701489644348,0.2630255239283874,51142.0,16311.0,0.41806143093617804,156.0,1616.0,7590.0,657.0,0.7148874611751691,54.0,13.0,0.05019243740824505,0.08656126482213439,1.09662180229967,0.9432433093748704,5272.714285714285,124.57142857142857,19461.285714285714,0.2868323427641208,,,,,,,1817.4285714285713
2020-11-30,217122.0,5595.0,4823.0,63860.0,1648022.0,168165.51020408163,,0.026450524046575614,0.13174702764890275,0.00545795313945174,148439.0,0.022213317858162693,0.2941203562973812,48796.0,8946.0,0.6254191817572099,151.0,8223.0,7734.0,666.0,0.6836663258444561,144.0,9.0,0.052102210335558716,0.08611326609775019,1.2844307450157397,0.993415237564322,5595.714285714285,133.14285714285714,18552.0,0.3450705197226533,,,,,,,2931.5714285714284
2020-12-01,221073.0,3951.0,4977.0,64802.0,1653780.0,168753.0612244898,,0.018197142620278002,0.1336773936073722,0.0034938853971609603,151294.0,0.02251292559471306,0.29312489539654324,48171.0,5758.0,0.6861757554706496,154.0,942.0,7884.0,662.0,0.6843621790087437,150.0,-4.0,0.05211046042804077,0.08396752917300862,1.3411813017589487,1.0612885680297954,5598.857142857143,138.42857142857142,17925.428571428572,0.3877638340463108,,,,,,,2968.8571428571427
2020-12-02,225209.0,4136.0,5142.0,65888.0,1850230.0,188798.97959183672,,0.01870875231258453,0.12171946190473616,0.11878847246913132,154179.0,0.022832124826272483,0.29256379629588514,44318.0,14944.0,0.2767665952890792,165.0,1086.0,7732.0,649.0,0.6846040788778424,-152.0,-13.0,0.05014950155338924,0.08393688566994309,1.3752522792121928,1.1373099307561212,5646.0,146.85714285714286,17200.85714285714,0.40013793598837294,,,,,,,2724.285714285714
2020-12-03,231884.0,6635.0,5324.0,67033.0,1876274.0,191456.53061224488,,0.029639135203300047,0.12358749308469871,0.014076087837728282,159487.0,0.022959755739938935,0.2890798847699712,50430.0,26044.0,0.25476117339886345,182.0,1145.0,7693.0,663.0,0.6877878594469649,-39.0,14.0,0.04823590637481425,0.08618224359807618,1.3011508533315896,1.1971631684799477,5685.285714285715,156.42857142857142,16367.285714285714,0.40803176419943155,,,,,,,2488.1428571428573
2020-12-04,238056.0,6212.0,5513.0,68525.0,1894753.0,193342.14285714284,,0.026616756654189163,0.12563959524011836,0.009848774752514824,164018.0,0.02315841650704036,0.2878524380817959,53238.0,18479.0,0.3361653769143352,189.0,1492.0,7812.0,639.0,0.6889891454111637,119.0,-24.0,0.04762891877720738,0.08179723502304148,1.2174928547281723,1.2344285044370917,5659.428571428572,164.14285714285714,16006.285714285714,0.412578015661344,,,,,,,2342.714285714286
2020-12-05,243581.0,5525.0,5706.0,70396.0,1918043.0,195718.67346938775,,0.023208824814329402,0.12699454600340035,0.012291839622367665,167749.0,0.02342547243011565,0.2890044790028779,53315.0,23290.0,0.23722627737226276,193.0,1871.0,7695.0,637.0,0.6886785094075482,-117.0,-2.0,0.0458721065401284,0.08278102664067577,1.1297006684103459,1.24940435782238,5553.285714285715,170.0,16253.142857142857,0.40493939873408263,,,,,,,2339.285714285714
2020-12-06,250278.0,6697.0,5868.0,71682.0,1941724.0,198135.1020408163,,0.027493934255955924,0.12889473478208024,0.012346438531357222,172728.0,0.02344592812792175,0.2864095126219644,50283.0,23681.0,0.2828005574088932,162.0,1286.0,7709.0,656.0,0.6901445592501139,14.0,19.0,0.04463086471214858,0.08509534310546114,1.0499065268633667,1.2427307470457651,5535.857142857143,170.85714285714286,17306.0,0.38561641680161335,,,,,,,2292.1428571428573
2020-12-07,254148.0,3870.0,5984.0,74283.0,1963148.0,200321.22448979592,,0.015462805360439192,0.12945941925927135,0.011033493946616513,173881.0,0.02354533578859562,0.29228244959629823,51485.0,21424.0,0.1806385362210605,116.0,2601.0,7932.0,674.0,0.6841722146151061,223.0,18.0,0.045617405006872516,0.08497226424609178,0.9452642328312484,1.1942783881622663,5289.428571428572,165.85714285714286,19088.571428571428,0.3220763245821634,,,,,,,1489.0
2020-12-08,256367.0,2219.0,6120.0,75281.0,2158818.0,220287.55102040814,,0.008731133040590523,0.11875341043107848,0.09967154794238642,174966.0,0.023872027210990493,0.2936454379853881,45542.0,9527.0,0.23291697281410728,136.0,998.0,8045.0,656.0,0.6824825348036214,113.0,-18.0,0.04598036189888321,0.08154133001864512,0.9005409267197387,1.131329763156665,5042.0,163.28571428571428,19627.0,0.2573250699169431,,,,,,,1497.0
2020-12-09,259588.0,3221.0,6280.0,76270.0,2187555.0,223219.89795918367,,0.012564019550098102,0.11866581640233045,0.013311450988457573,177038.0,0.02419218145676996,0.2938117324375549,45957.0,28737.0,0.11208546473187876,160.0,989.0,7945.0,661.0,0.6819960861056752,-100.0,5.0,0.04487737095990691,0.08319697923222152,0.8698699458529426,1.0591322869624862,4911.285714285715,162.57142857142858,21597.428571428572,0.2337991941230573,,,,,,,1483.142857142857
